2016-11-18 19:39:35,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,28.5,15
2016-11-18 19:39:37,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,73.5,17
2016-11-18 19:39:38,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,155.5,27
2016-11-18 19:39:39,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,135.5,19
2016-11-18 19:39:40,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,88.5,38
2016-11-18 19:39:41,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,36.5,39
2016-11-18 19:39:43,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,81.5,35
2016-11-18 19:39:44,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,123.5,36
2016-11-18 19:39:45,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,161.5,38
2016-11-18 19:39:46,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,201.5,36
2016-11-18 19:39:47,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,241.5,42
2016-11-18 19:40:20,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,278.5,33
2016-11-18 19:40:23,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,55.5,57
2016-11-18 19:40:25,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,115.5,49
2016-11-18 19:40:25,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,115.5,48
2016-11-18 19:40:26,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,168.5,43
2016-11-18 19:40:28,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,221.5,57
2016-11-18 19:40:38,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,217.5,150
2016-11-18 19:40:39,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,77.5,86
2016-11-18 19:40:42,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,181.5,153
2016-11-18 19:40:43,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,194.5,203
2016-11-18 19:40:45,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,229.5,155
2016-11-18 19:40:47,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,89.5,97
2016-11-18 19:40:49,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,74.5,90
2016-11-18 19:40:50,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,68.5,91
2016-11-18 19:40:51,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,68.5,91
2016-11-18 19:40:53,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,73.5,347
2016-11-18 19:40:56,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,80.5,86
2016-11-18 19:41:05,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,175.5,54
2016-11-18 19:41:06,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,209.5,45
2016-11-18 19:41:07,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,148.5,46
2016-11-18 19:41:08,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,101.5,52
2016-11-18 19:41:10,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,73.5,88
2016-11-18 19:41:11,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,2.5,166
2016-11-18 19:41:13,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,18.5,178
2016-11-18 19:41:14,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,22.5,197
2016-11-18 19:41:15,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,21.5,249
2016-11-18 19:41:16,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,21.5,302
2016-11-18 19:41:17,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,23.5,345
2016-11-18 19:41:19,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,149.5,324
2016-11-18 19:41:20,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,222.5,344
2016-11-18 19:41:21,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,270.5,341
2016-11-18 19:41:25,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,217.5,220
2016-11-18 19:41:27,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,192.5,95
2016-11-18 19:41:29,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,173.5,75
2016-11-18 19:41:30,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,192.5,106
2016-11-18 19:41:32,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,230.5,93
2016-11-18 19:41:33,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,242.5,123
2016-11-18 19:41:35,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,189.5,96
2016-11-18 19:41:40,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,202.5,139
2016-11-18 19:41:41,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,228.5,166
2016-11-18 19:41:42,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,241.5,197
2016-11-18 19:41:45,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,277.5,265
2016-11-18 19:41:48,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,294.5,292
2016-11-18 19:41:50,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,284.5,248
2016-11-18 19:41:51,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,275.5,209
2016-11-18 19:41:52,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,258.5,151
2016-11-18 19:41:54,wsj249.png,3OLQQLKKNSPCY25HCRL3DE3W5LBEJ4,213.5,92
2016-11-18 21:11:29,wsj249.png,3GU1KF0O4I1ADAWVXDOX92JNBN8BP5,33.77777099609375,48.777774810791016
2016-11-18 21:11:29,wsj249.png,3GU1KF0O4I1ADAWVXDOX92JNBN8BP5,88.77777099609375,47.777774810791016
2016-11-18 21:11:30,wsj249.png,3GU1KF0O4I1ADAWVXDOX92JNBN8BP5,15.77777099609375,27.777774810791016
2016-11-18 21:11:30,wsj249.png,3GU1KF0O4I1ADAWVXDOX92JNBN8BP5,78.77777099609375,24.777774810791016
2016-11-18 21:11:31,wsj249.png,3GU1KF0O4I1ADAWVXDOX92JNBN8BP5,117.77777099609375,24.777774810791016
2016-11-18 21:11:31,wsj249.png,3GU1KF0O4I1ADAWVXDOX92JNBN8BP5,15.77777099609375,35.777774810791016
2016-11-18 21:11:32,wsj249.png,3GU1KF0O4I1ADAWVXDOX92JNBN8BP5,99.77777099609375,42.777774810791016
2016-11-18 21:11:32,wsj249.png,3GU1KF0O4I1ADAWVXDOX92JNBN8BP5,142.77777099609375,45.777774810791016
2016-11-18 21:11:33,wsj249.png,3GU1KF0O4I1ADAWVXDOX92JNBN8BP5,210.77777099609375,45.777774810791016
